token,pool_type,comparator,pc_different_count,other_different_count,shared_count,unmatched_pc,unmatched_other,matched_pair_count
5e7dad82583e5536,strict,gt_geometry,0,16,0,0,16,0
5e7dad82583e5536,operational,score,0,0,16,0,0,0
5e7dad82583e5536,operational,pareto,0,0,16,0,0,0
5e7dad82583e5536,operational,gt_geometry,16,16,0,16,16,0
2c772a570884587c,strict,score,0,16,0,0,16,0
2c772a570884587c,strict,pareto,0,16,0,0,16,0
2c772a570884587c,strict,gt_geometry,0,16,0,0,16,0
2c772a570884587c,operational,score,0,0,16,0,0,0
2c772a570884587c,operational,pareto,0,0,16,0,0,0
2c772a570884587c,operational,gt_geometry,15,15,1,11,11,4
aee904e6c2c35a90,strict,score,0,16,0,0,16,0
aee904e6c2c35a90,strict,pareto,0,16,0,0,16,0
aee904e6c2c35a90,strict,gt_geometry,0,16,0,0,16,0
aee904e6c2c35a90,operational,score,0,0,16,0,0,0
aee904e6c2c35a90,operational,pareto,0,0,16,0,0,0
aee904e6c2c35a90,operational,gt_geometry,16,16,0,16,16,0
0264cfbeb1705e5f,strict,score,0,16,0,0,16,0
0264cfbeb1705e5f,strict,pareto,0,16,0,0,16,0
0264cfbeb1705e5f,strict,gt_geometry,0,16,0,0,16,0
0264cfbeb1705e5f,operational,score,0,0,16,0,0,0
0264cfbeb1705e5f,operational,pareto,0,0,16,0,0,0
0264cfbeb1705e5f,operational,gt_geometry,16,16,0,16,16,0
279ff8e3850c54e2,strict,score,0,16,0,0,16,0
279ff8e3850c54e2,strict,pareto,0,16,0,0,16,0
279ff8e3850c54e2,strict,gt_geometry,0,16,0,0,16,0
279ff8e3850c54e2,operational,score,0,0,16,0,0,0
279ff8e3850c54e2,operational,pareto,0,0,16,0,0,0
279ff8e3850c54e2,operational,gt_geometry,15,15,1,15,15,0
7c767d74b5fb5b5e,strict,score,0,16,0,0,16,0
7c767d74b5fb5b5e,strict,pareto,0,16,0,0,16,0
7c767d74b5fb5b5e,strict,gt_geometry,0,16,0,0,16,0
7c767d74b5fb5b5e,operational,score,0,0,16,0,0,0
7c767d74b5fb5b5e,operational,pareto,0,0,16,0,0,0
7c767d74b5fb5b5e,operational,gt_geometry,16,16,0,16,16,0
5daaf9b25cb558f9,strict,score,0,16,0,0,16,0
5daaf9b25cb558f9,strict,pareto,0,16,0,0,16,0
5daaf9b25cb558f9,strict,gt_geometry,0,16,0,0,16,0
5daaf9b25cb558f9,operational,score,0,0,16,0,0,0
5daaf9b25cb558f9,operational,pareto,1,1,15,0,0,1
5daaf9b25cb558f9,operational,gt_geometry,15,15,1,8,8,7
864f5df8a94a508e,strict,score,0,16,0,0,16,0
864f5df8a94a508e,strict,pareto,0,16,0,0,16,0
864f5df8a94a508e,strict,gt_geometry,0,16,0,0,16,0
864f5df8a94a508e,operational,score,0,0,16,0,0,0
864f5df8a94a508e,operational,pareto,0,0,16,0,0,0
864f5df8a94a508e,operational,gt_geometry,15,15,1,13,13,2
df51d2fef8c25f56,strict,score,0,16,0,0,16,0
df51d2fef8c25f56,strict,pareto,0,16,0,0,16,0
df51d2fef8c25f56,strict,gt_geometry,0,16,0,0,16,0
df51d2fef8c25f56,operational,score,0,0,16,0,0,0
df51d2fef8c25f56,operational,pareto,0,0,16,0,0,0
df51d2fef8c25f56,operational,gt_geometry,15,15,1,10,10,5
ac5b4b33a03c57fe,strict,score,0,16,0,0,16,0
ac5b4b33a03c57fe,strict,pareto,0,16,0,0,16,0
ac5b4b33a03c57fe,strict,gt_geometry,0,16,0,0,16,0
ac5b4b33a03c57fe,operational,score,0,0,16,0,0,0
ac5b4b33a03c57fe,operational,pareto,1,1,15,0,0,1
ac5b4b33a03c57fe,operational,gt_geometry,15,15,1,9,9,6
99adfd4cd925504d,strict,score,0,16,0,0,16,0
99adfd4cd925504d,strict,pareto,0,16,0,0,16,0
99adfd4cd925504d,strict,gt_geometry,0,16,0,0,16,0
99adfd4cd925504d,operational,score,0,0,16,0,0,0
99adfd4cd925504d,operational,pareto,4,4,12,4,4,0
99adfd4cd925504d,operational,gt_geometry,10,10,6,10,10,0
1cba0de871fc5bfb,strict,score,0,16,0,0,16,0
1cba0de871fc5bfb,strict,pareto,0,16,0,0,16,0
1cba0de871fc5bfb,strict,gt_geometry,0,16,0,0,16,0
1cba0de871fc5bfb,operational,score,0,0,16,0,0,0
1cba0de871fc5bfb,operational,pareto,0,0,16,0,0,0
1cba0de871fc5bfb,operational,gt_geometry,16,16,0,11,11,5
f84ac4472da55b91,strict,score,0,16,0,0,16,0
f84ac4472da55b91,strict,pareto,0,16,0,0,16,0
f84ac4472da55b91,strict,gt_geometry,0,16,0,0,16,0
f84ac4472da55b91,operational,score,0,0,16,0,0,0
f84ac4472da55b91,operational,pareto,0,0,16,0,0,0
f84ac4472da55b91,operational,gt_geometry,5,5,11,3,3,2
bcc74e9eaae05ca4,strict,score,0,16,0,0,16,0
bcc74e9eaae05ca4,strict,pareto,0,16,0,0,16,0
bcc74e9eaae05ca4,strict,gt_geometry,0,16,0,0,16,0
bcc74e9eaae05ca4,operational,score,0,0,16,0,0,0
bcc74e9eaae05ca4,operational,pareto,0,0,16,0,0,0
bcc74e9eaae05ca4,operational,gt_geometry,15,15,1,15,15,0
4fe8a056f88154d5,strict,score,0,16,0,0,16,0
4fe8a056f88154d5,strict,pareto,0,16,0,0,16,0
4fe8a056f88154d5,strict,gt_geometry,0,16,0,0,16,0
4fe8a056f88154d5,operational,score,0,0,16,0,0,0
4fe8a056f88154d5,operational,pareto,2,2,14,2,2,0
4fe8a056f88154d5,operational,gt_geometry,16,16,0,16,16,0
16ff52ac5d085cac,strict,score,0,16,0,0,16,0
16ff52ac5d085cac,strict,pareto,0,16,0,0,16,0
16ff52ac5d085cac,strict,gt_geometry,0,16,0,0,16,0
16ff52ac5d085cac,operational,score,0,0,16,0,0,0
16ff52ac5d085cac,operational,pareto,0,0,16,0,0,0
16ff52ac5d085cac,operational,gt_geometry,16,16,0,16,16,0
584a14a3e42050c4,strict,score,0,16,0,0,16,0
584a14a3e42050c4,strict,pareto,0,16,0,0,16,0
584a14a3e42050c4,strict,gt_geometry,0,16,0,0,16,0
584a14a3e42050c4,operational,score,0,0,16,0,0,0
584a14a3e42050c4,operational,pareto,0,0,16,0,0,0
584a14a3e42050c4,operational,gt_geometry,16,16,0,16,16,0
4a5834900788560a,strict,score,0,16,0,0,16,0
4a5834900788560a,strict,pareto,0,16,0,0,16,0
4a5834900788560a,strict,gt_geometry,0,16,0,0,16,0
4a5834900788560a,operational,score,0,0,16,0,0,0
4a5834900788560a,operational,pareto,0,0,16,0,0,0
4a5834900788560a,operational,gt_geometry,16,16,0,16,16,0
e6046882cf485f3a,strict,score,0,16,0,0,16,0
e6046882cf485f3a,strict,pareto,0,16,0,0,16,0
e6046882cf485f3a,strict,gt_geometry,0,16,0,0,16,0
e6046882cf485f3a,operational,score,0,0,16,0,0,0
e6046882cf485f3a,operational,pareto,8,8,8,8,8,0
e6046882cf485f3a,operational,gt_geometry,16,16,0,16,16,0
873f4bc746a55d13,strict,score,0,16,0,0,16,0
873f4bc746a55d13,strict,pareto,0,16,0,0,16,0
873f4bc746a55d13,strict,gt_geometry,0,16,0,0,16,0
873f4bc746a55d13,operational,score,0,0,16,0,0,0
873f4bc746a55d13,operational,pareto,0,0,16,0,0,0
873f4bc746a55d13,operational,gt_geometry,14,14,2,7,7,7
96886b2d240e5275,strict,score,0,16,0,0,16,0
96886b2d240e5275,strict,pareto,0,16,0,0,16,0
96886b2d240e5275,strict,gt_geometry,0,16,0,0,16,0
96886b2d240e5275,operational,score,0,0,16,0,0,0
96886b2d240e5275,operational,pareto,0,0,16,0,0,0
96886b2d240e5275,operational,gt_geometry,15,15,1,14,14,1
190b153cfd3b5302,strict,score,0,16,0,0,16,0
190b153cfd3b5302,strict,pareto,0,16,0,0,16,0
190b153cfd3b5302,strict,gt_geometry,0,16,0,0,16,0
190b153cfd3b5302,operational,score,0,0,16,0,0,0
190b153cfd3b5302,operational,pareto,1,1,15,1,1,0
190b153cfd3b5302,operational,gt_geometry,13,13,3,13,13,0
e1b0455379fd5adf,strict,score,0,16,0,0,16,0
e1b0455379fd5adf,strict,pareto,0,16,0,0,16,0
e1b0455379fd5adf,strict,gt_geometry,0,16,0,0,16,0
e1b0455379fd5adf,operational,score,0,0,16,0,0,0
e1b0455379fd5adf,operational,pareto,0,0,16,0,0,0
e1b0455379fd5adf,operational,gt_geometry,15,15,1,9,9,6
a801ebe0c8a55faf,strict,score,0,16,0,0,16,0
a801ebe0c8a55faf,strict,pareto,0,16,0,0,16,0
a801ebe0c8a55faf,strict,gt_geometry,0,16,0,0,16,0
a801ebe0c8a55faf,operational,score,0,0,16,0,0,0
a801ebe0c8a55faf,operational,pareto,0,0,16,0,0,0
a801ebe0c8a55faf,operational,gt_geometry,15,15,1,7,7,8
8caca31e4dc357be,strict,score,0,16,0,0,16,0
8caca31e4dc357be,strict,pareto,0,16,0,0,16,0
8caca31e4dc357be,strict,gt_geometry,0,16,0,0,16,0
8caca31e4dc357be,operational,score,0,0,16,0,0,0
8caca31e4dc357be,operational,pareto,0,0,16,0,0,0
8caca31e4dc357be,operational,gt_geometry,16,16,0,16,16,0
a8263f179cca558d,strict,score,0,16,0,0,16,0
a8263f179cca558d,strict,pareto,0,16,0,0,16,0
a8263f179cca558d,strict,gt_geometry,0,16,0,0,16,0
a8263f179cca558d,operational,score,0,0,16,0,0,0
a8263f179cca558d,operational,pareto,0,0,16,0,0,0
a8263f179cca558d,operational,gt_geometry,15,15,1,10,10,5
22dddd249c8e5fe4,strict,score,0,16,0,0,16,0
22dddd249c8e5fe4,strict,pareto,0,16,0,0,16,0
22dddd249c8e5fe4,strict,gt_geometry,0,16,0,0,16,0
22dddd249c8e5fe4,operational,score,0,0,16,0,0,0
22dddd249c8e5fe4,operational,pareto,1,1,15,1,1,0
22dddd249c8e5fe4,operational,gt_geometry,15,15,1,14,14,1
bcd578c19d9857ea,strict,score,0,16,0,0,16,0
bcd578c19d9857ea,strict,pareto,0,16,0,0,16,0
bcd578c19d9857ea,strict,gt_geometry,0,16,0,0,16,0
bcd578c19d9857ea,operational,score,0,0,16,0,0,0
bcd578c19d9857ea,operational,pareto,0,0,16,0,0,0
bcd578c19d9857ea,operational,gt_geometry,8,8,8,4,4,4
c4c0b5cb93d85645,strict,score,0,16,0,0,16,0
c4c0b5cb93d85645,strict,pareto,0,16,0,0,16,0
c4c0b5cb93d85645,strict,gt_geometry,0,16,0,0,16,0
c4c0b5cb93d85645,operational,score,0,0,16,0,0,0
c4c0b5cb93d85645,operational,pareto,1,1,15,1,1,0
c4c0b5cb93d85645,operational,gt_geometry,16,16,0,16,16,0
0fae6a22120d5bc2,strict,score,0,16,0,0,16,0
0fae6a22120d5bc2,strict,pareto,0,16,0,0,16,0
0fae6a22120d5bc2,strict,gt_geometry,0,16,0,0,16,0
0fae6a22120d5bc2,operational,score,0,0,16,0,0,0
0fae6a22120d5bc2,operational,pareto,0,0,16,0,0,0
0fae6a22120d5bc2,operational,gt_geometry,14,14,2,10,10,4
9d67b6d20a0256c3,strict,score,0,16,0,0,16,0
9d67b6d20a0256c3,strict,pareto,0,16,0,0,16,0
9d67b6d20a0256c3,strict,gt_geometry,0,16,0,0,16,0
9d67b6d20a0256c3,operational,score,0,0,16,0,0,0
9d67b6d20a0256c3,operational,pareto,3,3,13,1,1,2
9d67b6d20a0256c3,operational,gt_geometry,15,15,1,10,10,5
548d6bf7b63459e7,strict,score,0,16,0,0,16,0
548d6bf7b63459e7,strict,pareto,0,16,0,0,16,0
548d6bf7b63459e7,strict,gt_geometry,0,16,0,0,16,0
548d6bf7b63459e7,operational,score,0,0,16,0,0,0
548d6bf7b63459e7,operational,pareto,6,6,10,4,4,2
548d6bf7b63459e7,operational,gt_geometry,14,14,2,13,13,1
0f44c6e6440654d0,strict,score,0,16,0,0,16,0
0f44c6e6440654d0,strict,pareto,0,16,0,0,16,0
0f44c6e6440654d0,strict,gt_geometry,0,16,0,0,16,0
0f44c6e6440654d0,operational,score,0,0,16,0,0,0
0f44c6e6440654d0,operational,pareto,0,0,16,0,0,0
0f44c6e6440654d0,operational,gt_geometry,15,15,1,6,6,9
85fb576381c15527,strict,score,0,16,0,0,16,0
85fb576381c15527,strict,pareto,0,16,0,0,16,0
85fb576381c15527,strict,gt_geometry,0,16,0,0,16,0
85fb576381c15527,operational,score,0,0,16,0,0,0
85fb576381c15527,operational,pareto,0,0,16,0,0,0
85fb576381c15527,operational,gt_geometry,15,15,1,11,11,4
d79d2c9951f35626,strict,score,0,16,0,0,16,0
d79d2c9951f35626,strict,pareto,0,16,0,0,16,0
d79d2c9951f35626,strict,gt_geometry,0,16,0,0,16,0
d79d2c9951f35626,operational,score,0,0,16,0,0,0
d79d2c9951f35626,operational,pareto,1,1,15,1,1,0
d79d2c9951f35626,operational,gt_geometry,16,16,0,16,16,0
980c4467fdf156c4,strict,score,0,16,0,0,16,0
980c4467fdf156c4,strict,pareto,0,16,0,0,16,0
980c4467fdf156c4,strict,gt_geometry,0,16,0,0,16,0
980c4467fdf156c4,operational,score,0,0,16,0,0,0
980c4467fdf156c4,operational,pareto,8,8,8,1,1,7
980c4467fdf156c4,operational,gt_geometry,15,15,1,7,7,8
11ceee170b09535e,strict,score,0,16,0,0,16,0
11ceee170b09535e,strict,pareto,0,16,0,0,16,0
11ceee170b09535e,strict,gt_geometry,0,16,0,0,16,0
11ceee170b09535e,operational,score,0,0,16,0,0,0
11ceee170b09535e,operational,pareto,0,0,16,0,0,0
11ceee170b09535e,operational,gt_geometry,14,14,2,9,9,5
c550cadc4a515e6b,strict,score,0,16,0,0,16,0
c550cadc4a515e6b,strict,pareto,0,16,0,0,16,0
c550cadc4a515e6b,strict,gt_geometry,0,16,0,0,16,0
c550cadc4a515e6b,operational,score,0,0,16,0,0,0
c550cadc4a515e6b,operational,pareto,1,1,15,1,1,0
c550cadc4a515e6b,operational,gt_geometry,16,16,0,16,16,0
4fdf21ae819f5cf9,strict,score,0,16,0,0,16,0
4fdf21ae819f5cf9,strict,pareto,0,16,0,0,16,0
4fdf21ae819f5cf9,strict,gt_geometry,0,16,0,0,16,0
4fdf21ae819f5cf9,operational,score,0,0,16,0,0,0
4fdf21ae819f5cf9,operational,pareto,6,6,10,5,5,1
4fdf21ae819f5cf9,operational,gt_geometry,16,16,0,7,7,9
9af521b071b75ede,strict,score,0,16,0,0,16,0
9af521b071b75ede,strict,pareto,0,16,0,0,16,0
9af521b071b75ede,strict,gt_geometry,0,16,0,0,16,0
9af521b071b75ede,operational,score,0,0,16,0,0,0
9af521b071b75ede,operational,pareto,0,0,16,0,0,0
9af521b071b75ede,operational,gt_geometry,15,15,1,12,12,3
94fd2d5eaaff5125,strict,score,0,16,0,0,16,0
94fd2d5eaaff5125,strict,pareto,0,16,0,0,16,0
94fd2d5eaaff5125,strict,gt_geometry,0,16,0,0,16,0
94fd2d5eaaff5125,operational,score,0,0,16,0,0,0
94fd2d5eaaff5125,operational,pareto,1,1,15,1,1,0
94fd2d5eaaff5125,operational,gt_geometry,16,16,0,16,16,0
3bfe55c892ef5093,strict,score,0,16,0,0,16,0
3bfe55c892ef5093,strict,pareto,0,16,0,0,16,0
3bfe55c892ef5093,strict,gt_geometry,0,16,0,0,16,0
3bfe55c892ef5093,operational,score,0,0,16,0,0,0
3bfe55c892ef5093,operational,pareto,4,4,12,3,3,1
3bfe55c892ef5093,operational,gt_geometry,15,15,1,10,10,5
76c61e8e77975178,strict,score,0,16,0,0,16,0
76c61e8e77975178,strict,pareto,0,16,0,0,16,0
76c61e8e77975178,strict,gt_geometry,0,16,0,0,16,0
76c61e8e77975178,operational,score,0,0,16,0,0,0
76c61e8e77975178,operational,pareto,0,0,16,0,0,0
76c61e8e77975178,operational,gt_geometry,15,15,1,8,8,7
6aa0f931a89f5d9a,strict,score,0,16,0,0,16,0
6aa0f931a89f5d9a,strict,pareto,0,16,0,0,16,0
6aa0f931a89f5d9a,strict,gt_geometry,0,16,0,0,16,0
6aa0f931a89f5d9a,operational,score,0,0,16,0,0,0
6aa0f931a89f5d9a,operational,pareto,0,0,16,0,0,0
6aa0f931a89f5d9a,operational,gt_geometry,15,15,1,8,8,7
7f3aa59671c45291,strict,score,0,16,0,0,16,0
7f3aa59671c45291,strict,pareto,0,16,0,0,16,0
7f3aa59671c45291,strict,gt_geometry,0,16,0,0,16,0
7f3aa59671c45291,operational,score,0,0,16,0,0,0
7f3aa59671c45291,operational,pareto,0,0,16,0,0,0
7f3aa59671c45291,operational,gt_geometry,16,16,0,10,10,6
c17be2d2a6f65008,strict,score,0,16,0,0,16,0
c17be2d2a6f65008,strict,pareto,0,16,0,0,16,0
c17be2d2a6f65008,strict,gt_geometry,0,16,0,0,16,0
c17be2d2a6f65008,operational,score,0,0,16,0,0,0
c17be2d2a6f65008,operational,pareto,0,0,16,0,0,0
c17be2d2a6f65008,operational,gt_geometry,15,15,1,14,14,1
f6d7cbb8505f5782,strict,score,0,16,0,0,16,0
f6d7cbb8505f5782,strict,pareto,0,16,0,0,16,0
f6d7cbb8505f5782,strict,gt_geometry,0,16,0,0,16,0
f6d7cbb8505f5782,operational,score,0,0,16,0,0,0
f6d7cbb8505f5782,operational,pareto,0,0,16,0,0,0
f6d7cbb8505f5782,operational,gt_geometry,16,16,0,8,8,8
59b4fffb7aef599d,strict,score,0,16,0,0,16,0
59b4fffb7aef599d,strict,pareto,0,16,0,0,16,0
59b4fffb7aef599d,strict,gt_geometry,0,16,0,0,16,0
59b4fffb7aef599d,operational,score,0,0,16,0,0,0
59b4fffb7aef599d,operational,pareto,5,5,11,1,1,4
59b4fffb7aef599d,operational,gt_geometry,15,15,1,10,10,5
5c722cde25ba50d9,strict,score,0,16,0,0,16,0
5c722cde25ba50d9,strict,pareto,0,16,0,0,16,0
5c722cde25ba50d9,strict,gt_geometry,0,16,0,0,16,0
5c722cde25ba50d9,operational,score,0,0,16,0,0,0
5c722cde25ba50d9,operational,pareto,0,0,16,0,0,0
5c722cde25ba50d9,operational,gt_geometry,13,13,3,9,9,4
248aeb1af182529b,strict,score,0,16,0,0,16,0
248aeb1af182529b,strict,pareto,0,16,0,0,16,0
248aeb1af182529b,strict,gt_geometry,0,16,0,0,16,0
248aeb1af182529b,operational,score,0,0,16,0,0,0
248aeb1af182529b,operational,pareto,2,2,14,2,2,0
248aeb1af182529b,operational,gt_geometry,16,16,0,16,16,0
8dff3247e7415c0d,strict,score,0,16,0,0,16,0
8dff3247e7415c0d,strict,pareto,0,16,0,0,16,0
8dff3247e7415c0d,strict,gt_geometry,0,16,0,0,16,0
8dff3247e7415c0d,operational,score,0,0,16,0,0,0
8dff3247e7415c0d,operational,pareto,0,0,16,0,0,0
8dff3247e7415c0d,operational,gt_geometry,13,13,3,10,10,3
df244d376fd85a93,strict,score,0,16,0,0,16,0
df244d376fd85a93,strict,pareto,0,16,0,0,16,0
df244d376fd85a93,strict,gt_geometry,0,16,0,0,16,0
df244d376fd85a93,operational,score,0,0,16,0,0,0
df244d376fd85a93,operational,pareto,0,0,16,0,0,0
df244d376fd85a93,operational,gt_geometry,15,15,1,14,14,1
06f781885ea25f20,strict,score,0,16,0,0,16,0
06f781885ea25f20,strict,pareto,0,16,0,0,16,0
06f781885ea25f20,strict,gt_geometry,0,16,0,0,16,0
06f781885ea25f20,operational,score,0,0,16,0,0,0
06f781885ea25f20,operational,pareto,1,1,15,0,0,1
06f781885ea25f20,operational,gt_geometry,16,16,0,16,16,0
dabc9a6d5e755758,strict,score,0,16,0,0,16,0
dabc9a6d5e755758,strict,pareto,0,16,0,0,16,0
dabc9a6d5e755758,strict,gt_geometry,0,16,0,0,16,0
dabc9a6d5e755758,operational,score,0,0,16,0,0,0
dabc9a6d5e755758,operational,pareto,0,0,16,0,0,0
dabc9a6d5e755758,operational,gt_geometry,16,16,0,16,16,0
666ee535a52a5acc,strict,score,0,16,0,0,16,0
666ee535a52a5acc,strict,pareto,0,16,0,0,16,0
666ee535a52a5acc,strict,gt_geometry,0,16,0,0,16,0
666ee535a52a5acc,operational,score,0,0,16,0,0,0
666ee535a52a5acc,operational,pareto,0,0,16,0,0,0
666ee535a52a5acc,operational,gt_geometry,16,16,0,6,6,10
afe0ef0cd35b57f7,strict,score,0,16,0,0,16,0
afe0ef0cd35b57f7,strict,pareto,0,16,0,0,16,0
afe0ef0cd35b57f7,strict,gt_geometry,0,16,0,0,16,0
afe0ef0cd35b57f7,operational,score,0,0,16,0,0,0
afe0ef0cd35b57f7,operational,pareto,1,1,15,1,1,0
afe0ef0cd35b57f7,operational,gt_geometry,16,16,0,16,16,0
b7d4e7ebc5c75968,strict,score,0,16,0,0,16,0
b7d4e7ebc5c75968,strict,pareto,0,16,0,0,16,0
b7d4e7ebc5c75968,strict,gt_geometry,0,16,0,0,16,0
b7d4e7ebc5c75968,operational,score,0,0,16,0,0,0
b7d4e7ebc5c75968,operational,pareto,0,0,16,0,0,0
b7d4e7ebc5c75968,operational,gt_geometry,16,16,0,16,16,0
bc5eb52653bc5031,strict,score,0,16,0,0,16,0
bc5eb52653bc5031,strict,pareto,0,16,0,0,16,0
bc5eb52653bc5031,strict,gt_geometry,0,16,0,0,16,0
bc5eb52653bc5031,operational,score,0,0,16,0,0,0
bc5eb52653bc5031,operational,pareto,0,0,16,0,0,0
bc5eb52653bc5031,operational,gt_geometry,14,14,2,11,11,3
6793006a7d995092,strict,score,0,16,0,0,16,0
6793006a7d995092,strict,pareto,0,16,0,0,16,0
6793006a7d995092,strict,gt_geometry,0,16,0,0,16,0
6793006a7d995092,operational,score,0,0,16,0,0,0
6793006a7d995092,operational,pareto,0,0,16,0,0,0
6793006a7d995092,operational,gt_geometry,8,8,8,8,8,0
9e7acfb214dd58eb,strict,score,0,16,0,0,16,0
9e7acfb214dd58eb,strict,pareto,0,16,0,0,16,0
9e7acfb214dd58eb,strict,gt_geometry,0,16,0,0,16,0
9e7acfb214dd58eb,operational,score,0,0,16,0,0,0
9e7acfb214dd58eb,operational,pareto,0,0,16,0,0,0
9e7acfb214dd58eb,operational,gt_geometry,14,14,2,6,6,8
6cda2f0cbda156bd,strict,score,0,16,0,0,16,0
6cda2f0cbda156bd,strict,pareto,0,16,0,0,16,0
6cda2f0cbda156bd,strict,gt_geometry,0,16,0,0,16,0
6cda2f0cbda156bd,operational,score,0,0,16,0,0,0
6cda2f0cbda156bd,operational,pareto,0,0,16,0,0,0
6cda2f0cbda156bd,operational,gt_geometry,16,16,0,16,16,0
beea15c8657d59a2,strict,score,0,16,0,0,16,0
beea15c8657d59a2,strict,pareto,0,16,0,0,16,0
beea15c8657d59a2,strict,gt_geometry,0,16,0,0,16,0
beea15c8657d59a2,operational,score,0,0,16,0,0,0
beea15c8657d59a2,operational,pareto,9,9,7,9,9,0
beea15c8657d59a2,operational,gt_geometry,16,16,0,16,16,0
1971c4278e675b9d,strict,score,0,16,0,0,16,0
1971c4278e675b9d,strict,pareto,0,16,0,0,16,0
1971c4278e675b9d,strict,gt_geometry,0,16,0,0,16,0
1971c4278e675b9d,operational,score,0,0,16,0,0,0
1971c4278e675b9d,operational,pareto,0,0,16,0,0,0
1971c4278e675b9d,operational,gt_geometry,12,12,4,8,8,4
c7009bf1a2025be7,strict,score,0,16,0,0,16,0
c7009bf1a2025be7,strict,pareto,0,16,0,0,16,0
c7009bf1a2025be7,strict,gt_geometry,0,16,0,0,16,0
c7009bf1a2025be7,operational,score,0,0,16,0,0,0
c7009bf1a2025be7,operational,pareto,0,0,16,0,0,0
c7009bf1a2025be7,operational,gt_geometry,16,16,0,16,16,0
c37c94fa634f5265,strict,score,0,16,0,0,16,0
c37c94fa634f5265,strict,pareto,0,16,0,0,16,0
c37c94fa634f5265,strict,gt_geometry,0,16,0,0,16,0
c37c94fa634f5265,operational,score,0,0,16,0,0,0
c37c94fa634f5265,operational,pareto,1,1,15,1,1,0
c37c94fa634f5265,operational,gt_geometry,16,16,0,16,16,0
caaf3bef91ac58a3,strict,score,0,16,0,0,16,0
caaf3bef91ac58a3,strict,pareto,0,16,0,0,16,0
caaf3bef91ac58a3,strict,gt_geometry,0,16,0,0,16,0
caaf3bef91ac58a3,operational,score,0,0,16,0,0,0
caaf3bef91ac58a3,operational,pareto,0,0,16,0,0,0
caaf3bef91ac58a3,operational,gt_geometry,12,12,4,8,8,4
89c4479f74c05538,strict,score,0,16,0,0,16,0
89c4479f74c05538,strict,pareto,0,16,0,0,16,0
89c4479f74c05538,strict,gt_geometry,0,16,0,0,16,0
89c4479f74c05538,operational,score,0,0,16,0,0,0
89c4479f74c05538,operational,pareto,0,0,16,0,0,0
89c4479f74c05538,operational,gt_geometry,15,15,1,7,7,8
7f35bb1a29c1549f,strict,score,0,16,0,0,16,0
7f35bb1a29c1549f,strict,pareto,0,16,0,0,16,0
7f35bb1a29c1549f,strict,gt_geometry,0,16,0,0,16,0
7f35bb1a29c1549f,operational,score,0,0,16,0,0,0
7f35bb1a29c1549f,operational,pareto,0,0,16,0,0,0
7f35bb1a29c1549f,operational,gt_geometry,15,15,1,11,11,4
b46befc3e5a756ec,strict,score,0,16,0,0,16,0
b46befc3e5a756ec,strict,pareto,0,16,0,0,16,0
b46befc3e5a756ec,strict,gt_geometry,0,16,0,0,16,0
b46befc3e5a756ec,operational,score,0,0,16,0,0,0
b46befc3e5a756ec,operational,pareto,0,0,16,0,0,0
b46befc3e5a756ec,operational,gt_geometry,15,15,1,15,15,0
f06dec0352685bd7,strict,score,0,16,0,0,16,0
f06dec0352685bd7,strict,pareto,0,16,0,0,16,0
f06dec0352685bd7,strict,gt_geometry,0,16,0,0,16,0
f06dec0352685bd7,operational,score,0,0,16,0,0,0
f06dec0352685bd7,operational,pareto,0,0,16,0,0,0
f06dec0352685bd7,operational,gt_geometry,16,16,0,16,16,0
9956d04c0d275e7d,strict,score,0,16,0,0,16,0
9956d04c0d275e7d,strict,pareto,0,16,0,0,16,0
9956d04c0d275e7d,strict,gt_geometry,0,16,0,0,16,0
9956d04c0d275e7d,operational,score,0,0,16,0,0,0
9956d04c0d275e7d,operational,pareto,0,0,16,0,0,0
9956d04c0d275e7d,operational,gt_geometry,15,15,1,11,11,4
edb7e230c20f542a,strict,score,0,16,0,0,16,0
edb7e230c20f542a,strict,pareto,0,16,0,0,16,0
edb7e230c20f542a,strict,gt_geometry,0,16,0,0,16,0
edb7e230c20f542a,operational,score,0,0,16,0,0,0
edb7e230c20f542a,operational,pareto,8,8,8,8,8,0
edb7e230c20f542a,operational,gt_geometry,5,5,11,4,4,1
bbe9d736a2595720,strict,score,0,16,0,0,16,0
bbe9d736a2595720,strict,pareto,0,16,0,0,16,0
bbe9d736a2595720,strict,gt_geometry,0,16,0,0,16,0
bbe9d736a2595720,operational,score,0,0,16,0,0,0
bbe9d736a2595720,operational,pareto,0,0,16,0,0,0
bbe9d736a2595720,operational,gt_geometry,5,5,11,3,3,2
8f7d5b80e1f85c3c,strict,score,0,16,0,0,16,0
8f7d5b80e1f85c3c,strict,pareto,0,16,0,0,16,0
8f7d5b80e1f85c3c,strict,gt_geometry,0,16,0,0,16,0
8f7d5b80e1f85c3c,operational,score,0,0,16,0,0,0
8f7d5b80e1f85c3c,operational,pareto,1,1,15,1,1,0
8f7d5b80e1f85c3c,operational,gt_geometry,16,16,0,16,16,0
3c9433a90ab05621,strict,score,0,16,0,0,16,0
3c9433a90ab05621,strict,pareto,0,16,0,0,16,0
3c9433a90ab05621,strict,gt_geometry,0,16,0,0,16,0
3c9433a90ab05621,operational,score,0,0,16,0,0,0
3c9433a90ab05621,operational,pareto,0,0,16,0,0,0
3c9433a90ab05621,operational,gt_geometry,11,11,5,9,9,2
