token,method,source,count
ac2dfd95a1e55c5e,conditional_pc,Bridge-0.2_mts_8751,4
ac2dfd95a1e55c5e,conditional_pc,Bridge-0.2_mts_8692,3
ac2dfd95a1e55c5e,conditional_pc,Bridge-0.4_mts_8751,2
ac2dfd95a1e55c5e,quality_only,IL-native,7
ac2dfd95a1e55c5e,quality_only,Bridge-0.2_mts_8751,4
ac2dfd95a1e55c5e,quality_only,Bridge-0.2_mts_8692,3
ac2dfd95a1e55c5e,quality_only,Bridge-0.4_mts_8751,2
ac2dfd95a1e55c5e,score,GT,14
ac2dfd95a1e55c5e,score,IL-native,2
ac2dfd95a1e55c5e,pareto,GT,14
ac2dfd95a1e55c5e,pareto,IL-native,2
ac2dfd95a1e55c5e,gt_distance,GT,14
ac2dfd95a1e55c5e,gt_distance,IL-native,2
ac2dfd95a1e55c5e,old_pc,Bridge-0.2_mts_8692,1
664b084487e05ba0,conditional_pc,IL-native,11
664b084487e05ba0,conditional_pc,Bridge-0.2_mts_8692,4
664b084487e05ba0,conditional_pc,Bridge-0.2_mts_8751,1
664b084487e05ba0,quality_only,IL-native,11
664b084487e05ba0,quality_only,Bridge-0.2_mts_8692,4
664b084487e05ba0,quality_only,Bridge-0.2_mts_8751,1
664b084487e05ba0,score,GT,16
664b084487e05ba0,pareto,apr_9145,4
664b084487e05ba0,pareto,GT,3
664b084487e05ba0,pareto,grpo_9041,2
664b084487e05ba0,pareto,Bridge-0.6_apr_9145,1
664b084487e05ba0,pareto,Bridge-0.4_grpo_9041,1
664b084487e05ba0,pareto,IL-native,1
664b084487e05ba0,pareto,Bridge-0.4_apr_9145,1
664b084487e05ba0,pareto,Bridge-0.8_grpo_9041,1
664b084487e05ba0,pareto,mts_8751,1
664b084487e05ba0,pareto,Bridge-0.2_grpo_9041,1
664b084487e05ba0,gt_distance,GT,4
664b084487e05ba0,gt_distance,Bridge-0.6_apr_9145,2
664b084487e05ba0,gt_distance,Bridge-0.8_grpo_9041,2
664b084487e05ba0,gt_distance,IL-native,2
664b084487e05ba0,gt_distance,Bridge-0.4_grpo_9041,1
664b084487e05ba0,gt_distance,Bridge-0.4_apr_9145,1
664b084487e05ba0,gt_distance,mts_8751,1
664b084487e05ba0,gt_distance,Bridge-0.2_apr_9145,1
664b084487e05ba0,gt_distance,Bridge-0.2_grpo_9041,1
664b084487e05ba0,gt_distance,Bridge-0.6_grpo_9041,1
664b084487e05ba0,old_pc,IL-native,11
664b084487e05ba0,old_pc,Bridge-0.2_mts_8692,4
664b084487e05ba0,old_pc,Bridge-0.2_mts_8751,1
b4206de96b755fb8,conditional_pc,IL-native,16
b4206de96b755fb8,quality_only,IL-native,16
b4206de96b755fb8,score,GT,16
b4206de96b755fb8,pareto,GT,5
b4206de96b755fb8,pareto,apr_9145,3
b4206de96b755fb8,pareto,grpo_9041,3
b4206de96b755fb8,pareto,IL-native,2
b4206de96b755fb8,pareto,Bridge-0.6_apr_9145,2
b4206de96b755fb8,pareto,Bridge-0.2_apr_9145,1
b4206de96b755fb8,gt_distance,GT,5
b4206de96b755fb8,gt_distance,grpo_9041,4
b4206de96b755fb8,gt_distance,apr_9145,3
b4206de96b755fb8,gt_distance,IL-native,2
b4206de96b755fb8,gt_distance,Bridge-0.4_apr_9145,1
b4206de96b755fb8,gt_distance,Bridge-0.2_grpo_9041,1
b4206de96b755fb8,old_pc,IL-native,13
2fd40c15042e53d4,conditional_pc,IL-native,16
2fd40c15042e53d4,quality_only,IL-native,16
2fd40c15042e53d4,score,GT,16
2fd40c15042e53d4,pareto,GT,4
2fd40c15042e53d4,pareto,apr_9145,3
2fd40c15042e53d4,pareto,grpo_9041,2
2fd40c15042e53d4,pareto,mts_8692,1
2fd40c15042e53d4,pareto,Bridge-0.6_apr_9145,1
2fd40c15042e53d4,pareto,Bridge-0.2_apr_9145,1
2fd40c15042e53d4,pareto,Bridge-0.6_grpo_9041,1
2fd40c15042e53d4,pareto,IL-native,1
2fd40c15042e53d4,pareto,mts_8751,1
2fd40c15042e53d4,pareto,Bridge-0.2_grpo_9041,1
2fd40c15042e53d4,gt_distance,GT,5
2fd40c15042e53d4,gt_distance,Bridge-0.6_apr_9145,2
2fd40c15042e53d4,gt_distance,grpo_9041,2
2fd40c15042e53d4,gt_distance,Bridge-0.2_apr_9145,2
2fd40c15042e53d4,gt_distance,mts_8692,1
2fd40c15042e53d4,gt_distance,IL-native,1
2fd40c15042e53d4,gt_distance,mts_8751,1
2fd40c15042e53d4,gt_distance,Bridge-0.4_grpo_9041,1
2fd40c15042e53d4,gt_distance,Bridge-0.4_apr_9145,1
2fd40c15042e53d4,old_pc,IL-native,16
fc2be4c9cc135538,conditional_pc,IL-native,13
fc2be4c9cc135538,conditional_pc,Bridge-0.2_mts_8692,3
fc2be4c9cc135538,quality_only,IL-native,13
fc2be4c9cc135538,quality_only,Bridge-0.2_mts_8692,3
fc2be4c9cc135538,score,GT,16
fc2be4c9cc135538,pareto,GT,5
fc2be4c9cc135538,pareto,grpo_9041,3
fc2be4c9cc135538,pareto,apr_9145,2
fc2be4c9cc135538,pareto,IL-native,2
fc2be4c9cc135538,pareto,Bridge-0.8_apr_9145,2
fc2be4c9cc135538,pareto,mts_8751,1
fc2be4c9cc135538,pareto,Bridge-0.4_apr_9145,1
fc2be4c9cc135538,gt_distance,GT,5
fc2be4c9cc135538,gt_distance,grpo_9041,3
fc2be4c9cc135538,gt_distance,apr_9145,2
fc2be4c9cc135538,gt_distance,IL-native,2
fc2be4c9cc135538,gt_distance,Bridge-0.8_apr_9145,2
fc2be4c9cc135538,gt_distance,mts_8751,1
fc2be4c9cc135538,gt_distance,Bridge-0.4_apr_9145,1
fc2be4c9cc135538,old_pc,IL-native,13
fc2be4c9cc135538,old_pc,Bridge-0.2_mts_8692,3
9ac1e7123b245486,conditional_pc,IL-native,16
9ac1e7123b245486,quality_only,IL-native,16
9ac1e7123b245486,score,GT,10
9ac1e7123b245486,score,mts_8751,6
9ac1e7123b245486,pareto,GT,10
9ac1e7123b245486,pareto,mts_8751,6
9ac1e7123b245486,gt_distance,GT,10
9ac1e7123b245486,gt_distance,mts_8751,6
9ac1e7123b245486,old_pc,IL-native,1
bca73d6fa8f85d39,conditional_pc,IL-native,16
bca73d6fa8f85d39,quality_only,IL-native,16
bca73d6fa8f85d39,score,GT,16
bca73d6fa8f85d39,pareto,grpo_9041,3
bca73d6fa8f85d39,pareto,IL-native,3
bca73d6fa8f85d39,pareto,apr_9145,2
bca73d6fa8f85d39,pareto,GT,2
bca73d6fa8f85d39,pareto,mts_8751,1
bca73d6fa8f85d39,pareto,Bridge-0.8_apr_9145,1
bca73d6fa8f85d39,pareto,Bridge-0.8_mts_8751,1
bca73d6fa8f85d39,pareto,Bridge-0.4_grpo_9041,1
bca73d6fa8f85d39,pareto,Bridge-0.2_apr_9145,1
bca73d6fa8f85d39,pareto,Bridge-0.2_mts_8692,1
bca73d6fa8f85d39,gt_distance,grpo_9041,4
bca73d6fa8f85d39,gt_distance,GT,3
bca73d6fa8f85d39,gt_distance,IL-native,3
bca73d6fa8f85d39,gt_distance,mts_8751,1
bca73d6fa8f85d39,gt_distance,Bridge-0.8_mts_8751,1
bca73d6fa8f85d39,gt_distance,Bridge-0.4_grpo_9041,1
bca73d6fa8f85d39,gt_distance,Bridge-0.2_mts_8692,1
bca73d6fa8f85d39,gt_distance,mts_8692,1
bca73d6fa8f85d39,gt_distance,Bridge-0.2_grpo_9041,1
bca73d6fa8f85d39,old_pc,IL-native,16
f57d194633ae5571,conditional_pc,IL-native,11
f57d194633ae5571,conditional_pc,Bridge-0.2_mts_8751,2
f57d194633ae5571,conditional_pc,Bridge-0.2_mts_8692,2
f57d194633ae5571,conditional_pc,Bridge-0.4_mts_8751,1
f57d194633ae5571,quality_only,IL-native,11
f57d194633ae5571,quality_only,Bridge-0.2_mts_8751,2
f57d194633ae5571,quality_only,Bridge-0.2_mts_8692,2
f57d194633ae5571,quality_only,Bridge-0.4_mts_8751,1
f57d194633ae5571,score,GT,16
f57d194633ae5571,pareto,GT,4
f57d194633ae5571,pareto,apr_9145,4
f57d194633ae5571,pareto,grpo_9041,4
f57d194633ae5571,pareto,IL-native,1
f57d194633ae5571,pareto,Bridge-0.2_apr_9145,1
f57d194633ae5571,pareto,mts_8751,1
f57d194633ae5571,pareto,Bridge-0.2_grpo_9041,1
f57d194633ae5571,gt_distance,GT,4
f57d194633ae5571,gt_distance,grpo_9041,4
f57d194633ae5571,gt_distance,apr_9145,3
f57d194633ae5571,gt_distance,Bridge-0.8_apr_9145,1
f57d194633ae5571,gt_distance,IL-native,1
f57d194633ae5571,gt_distance,Bridge-0.2_apr_9145,1
f57d194633ae5571,gt_distance,mts_8751,1
f57d194633ae5571,gt_distance,Bridge-0.2_grpo_9041,1
f57d194633ae5571,old_pc,IL-native,11
f57d194633ae5571,old_pc,Bridge-0.2_mts_8751,2
f57d194633ae5571,old_pc,Bridge-0.2_mts_8692,2
f57d194633ae5571,old_pc,Bridge-0.4_mts_8751,1
99d1ae48071a5aec,conditional_pc,IL-native,16
99d1ae48071a5aec,quality_only,IL-native,16
99d1ae48071a5aec,score,apr_9145,10
99d1ae48071a5aec,score,Bridge-0.8_apr_9145,4
99d1ae48071a5aec,score,grpo_9041,2
99d1ae48071a5aec,pareto,apr_9145,10
99d1ae48071a5aec,pareto,Bridge-0.8_apr_9145,4
99d1ae48071a5aec,pareto,grpo_9041,2
99d1ae48071a5aec,gt_distance,IL-native,14
99d1ae48071a5aec,gt_distance,grpo_9041,1
99d1ae48071a5aec,gt_distance,GT,1
99d1ae48071a5aec,old_pc,IL-native,1
008a9f9434c75b99,conditional_pc,IL-native,16
008a9f9434c75b99,quality_only,IL-native,16
008a9f9434c75b99,score,GT,16
008a9f9434c75b99,pareto,apr_9145,4
008a9f9434c75b99,pareto,GT,3
008a9f9434c75b99,pareto,IL-native,3
008a9f9434c75b99,pareto,grpo_9041,2
008a9f9434c75b99,pareto,Bridge-0.2_apr_9145,1
008a9f9434c75b99,pareto,mts_8751,1
008a9f9434c75b99,pareto,Bridge-0.4_grpo_9041,1
008a9f9434c75b99,pareto,mts_8692,1
008a9f9434c75b99,gt_distance,GT,4
008a9f9434c75b99,gt_distance,grpo_9041,3
008a9f9434c75b99,gt_distance,IL-native,3
008a9f9434c75b99,gt_distance,apr_9145,1
008a9f9434c75b99,gt_distance,mts_8751,1
008a9f9434c75b99,gt_distance,mts_8692,1
008a9f9434c75b99,gt_distance,Bridge-0.4_grpo_9041,1
008a9f9434c75b99,gt_distance,Bridge-0.4_apr_9145,1
008a9f9434c75b99,gt_distance,Bridge-0.4_mts_8751,1
008a9f9434c75b99,old_pc,IL-native,16
dc89cd046c135fae,conditional_pc,IL-native,11
dc89cd046c135fae,conditional_pc,Bridge-0.6_mts_8692,2
dc89cd046c135fae,conditional_pc,Bridge-0.4_mts_8692,2
dc89cd046c135fae,conditional_pc,Bridge-0.8_mts_8692,1
dc89cd046c135fae,quality_only,IL-native,11
dc89cd046c135fae,quality_only,Bridge-0.6_mts_8692,2
dc89cd046c135fae,quality_only,Bridge-0.4_mts_8692,2
dc89cd046c135fae,quality_only,Bridge-0.8_mts_8692,1
dc89cd046c135fae,score,Bridge-0.2_grpo_9041,3
dc89cd046c135fae,score,Bridge-0.4_grpo_9041,3
dc89cd046c135fae,score,Bridge-0.6_grpo_9041,3
dc89cd046c135fae,score,IL-native,3
dc89cd046c135fae,score,Bridge-0.8_grpo_9041,2
dc89cd046c135fae,score,grpo_9041,2
dc89cd046c135fae,pareto,Bridge-0.2_grpo_9041,3
dc89cd046c135fae,pareto,Bridge-0.4_grpo_9041,3
dc89cd046c135fae,pareto,Bridge-0.6_grpo_9041,3
dc89cd046c135fae,pareto,IL-native,3
dc89cd046c135fae,pareto,Bridge-0.8_grpo_9041,2
dc89cd046c135fae,pareto,grpo_9041,2
dc89cd046c135fae,gt_distance,Bridge-0.2_grpo_9041,3
dc89cd046c135fae,gt_distance,Bridge-0.4_grpo_9041,3
dc89cd046c135fae,gt_distance,Bridge-0.6_grpo_9041,3
dc89cd046c135fae,gt_distance,IL-native,3
dc89cd046c135fae,gt_distance,Bridge-0.8_grpo_9041,2
dc89cd046c135fae,gt_distance,grpo_9041,2
dc89cd046c135fae,old_pc,IL-native,1
b5d3d18e7d115933,conditional_pc,IL-native,15
b5d3d18e7d115933,conditional_pc,Bridge-0.2_mts_8692,1
b5d3d18e7d115933,quality_only,IL-native,15
b5d3d18e7d115933,quality_only,Bridge-0.2_mts_8692,1
b5d3d18e7d115933,score,grpo_9041,12
b5d3d18e7d115933,score,Bridge-0.8_grpo_9041,4
b5d3d18e7d115933,pareto,grpo_9041,12
b5d3d18e7d115933,pareto,Bridge-0.8_grpo_9041,4
b5d3d18e7d115933,gt_distance,grpo_9041,12
b5d3d18e7d115933,gt_distance,Bridge-0.8_grpo_9041,4
b5d3d18e7d115933,old_pc,Bridge-0.2_mts_8692,1
7da1df98fb8e5af0,conditional_pc,IL-native,15
7da1df98fb8e5af0,conditional_pc,Bridge-0.2_grpo_9041,1
7da1df98fb8e5af0,quality_only,IL-native,15
7da1df98fb8e5af0,quality_only,Bridge-0.2_grpo_9041,1
7da1df98fb8e5af0,score,GT,16
7da1df98fb8e5af0,pareto,apr_9145,3
7da1df98fb8e5af0,pareto,grpo_9041,3
7da1df98fb8e5af0,pareto,IL-native,3
7da1df98fb8e5af0,pareto,GT,2
7da1df98fb8e5af0,pareto,mts_8692,2
7da1df98fb8e5af0,pareto,Bridge-0.4_apr_9145,1
7da1df98fb8e5af0,pareto,Bridge-0.2_grpo_9041,1
7da1df98fb8e5af0,pareto,Bridge-0.4_mts_8692,1
7da1df98fb8e5af0,gt_distance,GT,5
7da1df98fb8e5af0,gt_distance,IL-native,4
7da1df98fb8e5af0,gt_distance,grpo_9041,3
7da1df98fb8e5af0,gt_distance,Bridge-0.4_apr_9145,1
7da1df98fb8e5af0,gt_distance,Bridge-0.4_mts_8692,1
7da1df98fb8e5af0,gt_distance,mts_8692,1
7da1df98fb8e5af0,gt_distance,Bridge-0.4_grpo_9041,1
7da1df98fb8e5af0,old_pc,IL-native,15
7da1df98fb8e5af0,old_pc,Bridge-0.2_grpo_9041,1
af816d6041dd5257,conditional_pc,IL-native,14
af816d6041dd5257,conditional_pc,Bridge-0.2_grpo_9041,2
af816d6041dd5257,quality_only,IL-native,14
af816d6041dd5257,quality_only,Bridge-0.2_grpo_9041,2
af816d6041dd5257,score,IL-native,12
af816d6041dd5257,score,GT,4
af816d6041dd5257,pareto,apr_9145,5
af816d6041dd5257,pareto,grpo_9041,2
af816d6041dd5257,pareto,Bridge-0.8_apr_9145,2
af816d6041dd5257,pareto,IL-native,2
af816d6041dd5257,pareto,Bridge-0.6_grpo_9041,2
af816d6041dd5257,pareto,GT,1
af816d6041dd5257,pareto,Bridge-0.4_apr_9145,1
af816d6041dd5257,pareto,Bridge-0.2_apr_9145,1
af816d6041dd5257,gt_distance,IL-native,4
af816d6041dd5257,gt_distance,grpo_9041,4
af816d6041dd5257,gt_distance,GT,2
af816d6041dd5257,gt_distance,Bridge-0.6_grpo_9041,2
af816d6041dd5257,gt_distance,Bridge-0.4_apr_9145,1
af816d6041dd5257,gt_distance,Bridge-0.2_apr_9145,1
af816d6041dd5257,gt_distance,Bridge-0.4_grpo_9041,1
af816d6041dd5257,gt_distance,Bridge-0.2_grpo_9041,1
af816d6041dd5257,old_pc,IL-native,14
af816d6041dd5257,old_pc,Bridge-0.2_grpo_9041,2
ec765c8fe97a51bd,conditional_pc,IL-native,16
ec765c8fe97a51bd,quality_only,IL-native,16
ec765c8fe97a51bd,score,grpo_9041,9
ec765c8fe97a51bd,score,apr_9145,3
ec765c8fe97a51bd,score,Bridge-0.8_grpo_9041,3
ec765c8fe97a51bd,score,Bridge-0.8_apr_9145,1
ec765c8fe97a51bd,pareto,grpo_9041,9
ec765c8fe97a51bd,pareto,apr_9145,3
ec765c8fe97a51bd,pareto,Bridge-0.8_grpo_9041,3
ec765c8fe97a51bd,pareto,Bridge-0.8_apr_9145,1
ec765c8fe97a51bd,gt_distance,Bridge-0.2_mts_8751,4
ec765c8fe97a51bd,gt_distance,Bridge-0.2_mts_8692,4
ec765c8fe97a51bd,gt_distance,Bridge-0.4_mts_8751,4
ec765c8fe97a51bd,gt_distance,Bridge-0.4_mts_8692,3
ec765c8fe97a51bd,gt_distance,IL-native,1
ec765c8fe97a51bd,old_pc,IL-native,1
4c188096aeb950bc,conditional_pc,IL-native,16
4c188096aeb950bc,quality_only,IL-native,16
4c188096aeb950bc,score,grpo_9041,10
4c188096aeb950bc,score,apr_9145,6
4c188096aeb950bc,pareto,apr_9145,8
4c188096aeb950bc,pareto,grpo_9041,3
4c188096aeb950bc,pareto,Bridge-0.6_apr_9145,2
4c188096aeb950bc,pareto,Bridge-0.8_apr_9145,2
4c188096aeb950bc,pareto,Bridge-0.8_grpo_9041,1
4c188096aeb950bc,gt_distance,IL-native,16
4c188096aeb950bc,old_pc,IL-native,1
392e034cb2a55053,score,GT,16
392e034cb2a55053,pareto,GT,5
392e034cb2a55053,pareto,mts_8751,3
392e034cb2a55053,pareto,Bridge-0.8_mts_8692,2
392e034cb2a55053,pareto,Bridge-0.6_mts_8692,1
392e034cb2a55053,pareto,Bridge-0.4_mts_8751,1
392e034cb2a55053,pareto,Bridge-0.8_mts_8751,1
392e034cb2a55053,pareto,Bridge-0.4_mts_8692,1
392e034cb2a55053,pareto,mts_8692,1
392e034cb2a55053,pareto,Bridge-0.6_mts_8751,1
392e034cb2a55053,gt_distance,GT,6
392e034cb2a55053,gt_distance,mts_8751,3
392e034cb2a55053,gt_distance,mts_8692,2
392e034cb2a55053,gt_distance,Bridge-0.4_mts_8692,1
392e034cb2a55053,gt_distance,Bridge-0.8_mts_8692,1
392e034cb2a55053,gt_distance,Bridge-0.6_mts_8692,1
392e034cb2a55053,gt_distance,Bridge-0.8_mts_8751,1
392e034cb2a55053,gt_distance,Bridge-0.6_mts_8751,1
392e034cb2a55053,old_pc,IL-native,1
be6fe40f664154d7,conditional_pc,IL-native,5
be6fe40f664154d7,conditional_pc,Bridge-0.2_mts_8692,3
be6fe40f664154d7,conditional_pc,Bridge-0.4_mts_8751,2
be6fe40f664154d7,conditional_pc,Bridge-0.4_mts_8692,2
be6fe40f664154d7,conditional_pc,Bridge-0.2_mts_8751,2
be6fe40f664154d7,conditional_pc,Bridge-0.6_mts_8751,1
be6fe40f664154d7,conditional_pc,Bridge-0.6_mts_8692,1
be6fe40f664154d7,quality_only,IL-native,5
be6fe40f664154d7,quality_only,Bridge-0.2_mts_8692,3
be6fe40f664154d7,quality_only,Bridge-0.4_mts_8751,2
be6fe40f664154d7,quality_only,Bridge-0.4_mts_8692,2
be6fe40f664154d7,quality_only,Bridge-0.2_mts_8751,2
be6fe40f664154d7,quality_only,Bridge-0.6_mts_8751,1
be6fe40f664154d7,quality_only,Bridge-0.6_mts_8692,1
be6fe40f664154d7,score,grpo_9041,14
be6fe40f664154d7,score,mts_8751,2
be6fe40f664154d7,pareto,grpo_9041,3
be6fe40f664154d7,pareto,mts_8751,2
be6fe40f664154d7,pareto,Bridge-0.6_mts_8751,2
be6fe40f664154d7,pareto,Bridge-0.8_mts_8751,2
be6fe40f664154d7,pareto,apr_9145,2
be6fe40f664154d7,pareto,Bridge-0.8_apr_9145,1
be6fe40f664154d7,pareto,Bridge-0.4_mts_8751,1
be6fe40f664154d7,pareto,Bridge-0.4_grpo_9041,1
be6fe40f664154d7,pareto,Bridge-0.8_grpo_9041,1
be6fe40f664154d7,pareto,Bridge-0.4_apr_9145,1
be6fe40f664154d7,gt_distance,Bridge-0.2_grpo_9041,4
be6fe40f664154d7,gt_distance,Bridge-0.4_grpo_9041,3
be6fe40f664154d7,gt_distance,GT,3
be6fe40f664154d7,gt_distance,IL-native,2
be6fe40f664154d7,gt_distance,Bridge-0.6_grpo_9041,1
be6fe40f664154d7,gt_distance,mts_8751,1
be6fe40f664154d7,gt_distance,Bridge-0.8_mts_8751,1
be6fe40f664154d7,gt_distance,Bridge-0.6_mts_8751,1
be6fe40f664154d7,old_pc,Bridge-0.6_mts_8751,1
a400f271c6cd51f6,conditional_pc,IL-native,16
a400f271c6cd51f6,quality_only,IL-native,16
a400f271c6cd51f6,score,GT,16
a400f271c6cd51f6,pareto,GT,4
a400f271c6cd51f6,pareto,IL-native,3
a400f271c6cd51f6,pareto,grpo_9041,2
a400f271c6cd51f6,pareto,apr_9145,2
a400f271c6cd51f6,pareto,Bridge-0.4_mts_8751,1
a400f271c6cd51f6,pareto,mts_8692,1
a400f271c6cd51f6,pareto,Bridge-0.6_apr_9145,1
a400f271c6cd51f6,pareto,Bridge-0.8_mts_8692,1
a400f271c6cd51f6,pareto,Bridge-0.6_grpo_9041,1
a400f271c6cd51f6,gt_distance,GT,8
a400f271c6cd51f6,gt_distance,mts_8692,2
a400f271c6cd51f6,gt_distance,Bridge-0.2_mts_8692,1
a400f271c6cd51f6,gt_distance,Bridge-0.6_mts_8692,1
a400f271c6cd51f6,gt_distance,Bridge-0.4_mts_8692,1
a400f271c6cd51f6,gt_distance,Bridge-0.8_mts_8692,1
a400f271c6cd51f6,gt_distance,Bridge-0.8_mts_8751,1
a400f271c6cd51f6,gt_distance,Bridge-0.6_mts_8751,1
a400f271c6cd51f6,old_pc,IL-native,16
e93e621b5e14563f,score,GT,16
e93e621b5e14563f,pareto,apr_9145,4
e93e621b5e14563f,pareto,grpo_9041,3
e93e621b5e14563f,pareto,GT,2
e93e621b5e14563f,pareto,Bridge-0.4_grpo_9041,1
e93e621b5e14563f,pareto,Bridge-0.6_apr_9145,1
e93e621b5e14563f,pareto,Bridge-0.8_grpo_9041,1
e93e621b5e14563f,pareto,mts_8692,1
e93e621b5e14563f,pareto,Bridge-0.2_apr_9145,1
e93e621b5e14563f,pareto,Bridge-0.6_grpo_9041,1
e93e621b5e14563f,pareto,Bridge-0.8_apr_9145,1
e93e621b5e14563f,gt_distance,GT,9
e93e621b5e14563f,gt_distance,mts_8692,4
e93e621b5e14563f,gt_distance,mts_8751,2
e93e621b5e14563f,gt_distance,Bridge-0.8_mts_8692,1
e93e621b5e14563f,old_pc,IL-native,1
2e976da85a8b5e5b,conditional_pc,IL-native,13
2e976da85a8b5e5b,conditional_pc,Bridge-0.2_mts_8751,3
2e976da85a8b5e5b,quality_only,IL-native,13
2e976da85a8b5e5b,quality_only,Bridge-0.2_mts_8751,3
2e976da85a8b5e5b,score,apr_9145,12
2e976da85a8b5e5b,score,Bridge-0.8_apr_9145,4
2e976da85a8b5e5b,pareto,apr_9145,12
2e976da85a8b5e5b,pareto,Bridge-0.8_apr_9145,4
2e976da85a8b5e5b,gt_distance,Bridge-0.6_grpo_9041,4
2e976da85a8b5e5b,gt_distance,Bridge-0.4_grpo_9041,4
2e976da85a8b5e5b,gt_distance,Bridge-0.2_grpo_9041,4
2e976da85a8b5e5b,gt_distance,GT,3
2e976da85a8b5e5b,gt_distance,IL-native,1
2e976da85a8b5e5b,old_pc,IL-native,1
2f4462b637dc5044,conditional_pc,IL-native,16
2f4462b637dc5044,quality_only,IL-native,16
2f4462b637dc5044,score,apr_9145,7
2f4462b637dc5044,score,GT,3
2f4462b637dc5044,score,mts_8692,3
2f4462b637dc5044,score,Bridge-0.8_apr_9145,1
2f4462b637dc5044,score,Bridge-0.8_mts_8692,1
2f4462b637dc5044,score,grpo_9041,1
2f4462b637dc5044,pareto,apr_9145,7
2f4462b637dc5044,pareto,GT,3
2f4462b637dc5044,pareto,mts_8692,3
2f4462b637dc5044,pareto,Bridge-0.8_apr_9145,1
2f4462b637dc5044,pareto,Bridge-0.8_mts_8692,1
2f4462b637dc5044,pareto,grpo_9041,1
2f4462b637dc5044,gt_distance,GT,4
2f4462b637dc5044,gt_distance,apr_9145,4
2f4462b637dc5044,gt_distance,mts_8692,3
2f4462b637dc5044,gt_distance,Bridge-0.8_apr_9145,3
2f4462b637dc5044,gt_distance,Bridge-0.8_mts_8692,1
2f4462b637dc5044,gt_distance,grpo_9041,1
2f4462b637dc5044,old_pc,IL-native,1
b548689d07d15535,conditional_pc,IL-native,5
b548689d07d15535,conditional_pc,Bridge-0.4_mts_8751,4
b548689d07d15535,conditional_pc,Bridge-0.2_mts_8751,4
b548689d07d15535,conditional_pc,Bridge-0.2_mts_8692,3
b548689d07d15535,quality_only,IL-native,5
b548689d07d15535,quality_only,Bridge-0.4_mts_8751,4
b548689d07d15535,quality_only,Bridge-0.2_mts_8751,4
b548689d07d15535,quality_only,Bridge-0.2_mts_8692,3
b548689d07d15535,score,apr_9145,12
b548689d07d15535,score,Bridge-0.8_apr_9145,4
b548689d07d15535,pareto,apr_9145,12
b548689d07d15535,pareto,Bridge-0.8_apr_9145,4
b548689d07d15535,gt_distance,Bridge-0.4_grpo_9041,4
b548689d07d15535,gt_distance,Bridge-0.2_grpo_9041,4
b548689d07d15535,gt_distance,grpo_9041,3
b548689d07d15535,gt_distance,mts_8751,3
b548689d07d15535,gt_distance,GT,2
b548689d07d15535,old_pc,IL-native,1
f696561dbf6055df,conditional_pc,IL-native,14
f696561dbf6055df,conditional_pc,Bridge-0.4_mts_8751,1
f696561dbf6055df,conditional_pc,Bridge-0.2_mts_8751,1
f696561dbf6055df,quality_only,IL-native,14
f696561dbf6055df,quality_only,Bridge-0.4_mts_8751,1
f696561dbf6055df,quality_only,Bridge-0.2_mts_8751,1
f696561dbf6055df,score,apr_9145,11
f696561dbf6055df,score,Bridge-0.8_apr_9145,4
f696561dbf6055df,score,Bridge-0.6_apr_9145,1
f696561dbf6055df,pareto,apr_9145,11
f696561dbf6055df,pareto,Bridge-0.8_apr_9145,4
f696561dbf6055df,pareto,Bridge-0.6_apr_9145,1
f696561dbf6055df,gt_distance,IL-native,9
f696561dbf6055df,gt_distance,grpo_9041,2
f696561dbf6055df,gt_distance,Bridge-0.6_grpo_9041,1
f696561dbf6055df,gt_distance,Bridge-0.4_grpo_9041,1
f696561dbf6055df,gt_distance,Bridge-0.2_grpo_9041,1
f696561dbf6055df,gt_distance,mts_8751,1
f696561dbf6055df,gt_distance,Bridge-0.8_mts_8751,1
f696561dbf6055df,old_pc,IL-native,1
7bb8d2878b1f53cb,conditional_pc,IL-native,6
7bb8d2878b1f53cb,conditional_pc,Bridge-0.2_mts_8692,4
7bb8d2878b1f53cb,conditional_pc,Bridge-0.4_mts_8751,3
7bb8d2878b1f53cb,conditional_pc,Bridge-0.2_mts_8751,3
7bb8d2878b1f53cb,quality_only,IL-native,6
7bb8d2878b1f53cb,quality_only,Bridge-0.2_mts_8692,4
7bb8d2878b1f53cb,quality_only,Bridge-0.4_mts_8751,3
7bb8d2878b1f53cb,quality_only,Bridge-0.2_mts_8751,3
7bb8d2878b1f53cb,score,grpo_9041,16
7bb8d2878b1f53cb,pareto,apr_9145,6
7bb8d2878b1f53cb,pareto,grpo_9041,5
7bb8d2878b1f53cb,pareto,Bridge-0.8_grpo_9041,2
7bb8d2878b1f53cb,pareto,Bridge-0.6_apr_9145,1
7bb8d2878b1f53cb,pareto,Bridge-0.6_grpo_9041,1
7bb8d2878b1f53cb,pareto,Bridge-0.8_apr_9145,1
7bb8d2878b1f53cb,gt_distance,Bridge-0.4_grpo_9041,4
7bb8d2878b1f53cb,gt_distance,Bridge-0.8_grpo_9041,3
7bb8d2878b1f53cb,gt_distance,Bridge-0.2_grpo_9041,3
7bb8d2878b1f53cb,gt_distance,Bridge-0.6_grpo_9041,3
7bb8d2878b1f53cb,gt_distance,grpo_9041,2
7bb8d2878b1f53cb,gt_distance,Bridge-0.2_apr_9145,1
7bb8d2878b1f53cb,old_pc,IL-native,1
